Yield_Pass_Fail,Sensor#60,Sensor#248,Sensor#520,Sensor#104,Sensor#349,Sensor#469,Sensor#289,Sensor#65,Sensor#206,Sensor#572,Sensor#386,Sensor#131,Sensor#34,Sensor#66,Sensor#511,Sensor#478,Sensor#113,Sensor#563,Sensor#20,Sensor#342,Sensor#378,Sensor#127,Sensor#427,Sensor#154,Sensor#347,Sensor#426,Sensor#22,Sensor#29,Sensor#125,Sensor#346,Sensor#153,Sensor#406,Sensor#574,Sensor#183,Sensor#123,Sensor#283,Sensor#130,Sensor#571,Sensor#417,Sensor#288,Sensor#453,Sensor#578,Sensor#32,Sensor#291,Sensor#71,Sensor#42,Sensor#39,Sensor#421,Sensor#211,Sensor#156
0,2.28,0.0478,10.2908,-0.0116,0.0161,257.4561,0.0044,17.72,11.26,1.8813,0.0103,0.7232,9.2047,23.4612,26.8108,7.5564,0.4645,264.444,12.481,3.2801,0.0014,2.875,1.3849,0.0135,0,3.9988,-6495.25,67.5778,15.97,0,0.416,0.0135,0.2162,6.05,4.41,0.0086,-0.5204,536.0573,2.9429,0.1282,7.3417,11.4941,4.64,0.1694,608.5464,3.459,87.0488,2.7214,0.0665,0.53
0,2.1982,0.0411,8.908,-0.0107,0.0219,0,0.003,17.8018,8.97,2.4033,0.0094,0.6847,8.7073,25.0963,73.9181,6.1374,0.4617,264.75,12.6465,2.2856,0.0022,2.511,0.9105,0.0089,0,4.1439,-6002,70.9778,15.54,0,0.393,0.0323,0.5611,16.37,4.44,0.004,-0.1419,533.3382,3.61,0.1156,5.5064,23.3488,3.3773,0.068,614.1945,2.475,86.7952,1.2559,0.0761,0.35
0,-3.0909,0,0,-0.0053,0.021,318.0294,0.002,23.0909,10.27,1.0744,0,0.7304,8.7556,30.5174,81.3239,7.2454,0,264.272,12.5276,3.0975,0.0012,3.856,0.6513,0.0064,0,4.5765,-5248.75,68.7222,15.69,0,0.4548,0.0433,0.1416,8.37,3.929,0.0024,1.513,533.1809,3.234,0.1311,4.9781,13.1807,3.3631,0.0608,622.8718,4.194,86.5808,0.8215,0.0689,0.24
0,-1.9555,0,0,-0.0059,0.0201,520.0832,0.0016,21.9555,10.52,1.8846,0,0.7527,9.9964,30.0288,114.5263,7.1548,0,264.272,12.4759,3.1815,0.0012,2.702,0.4832,0.0047,2.556,7.2284,-6453.75,70.1889,15.87,3.6414,0.7481,0.022,0.1762,11.68,4.23,0.0083,-0.2365,534.96,2.985,0.2218,4.8609,9.3484,4.6302,0.1847,638.0791,4.165,87.1886,2.6144,0.0592,0.63
0,1.5127,0,0,-0.0096,0.0239,255.1683,0.0056,18.4873,12.38,2.0366,0,0.8162,8.5779,23.5326,40.4669,8.4684,0,0,12.5302,3.8356,0.0016,2.72,1.8291,0.0176,0,1.8454,-6447.25,66.2778,15.97,0,0.1771,0.0122,0.2043,12.28,3.438,0.006,0.0473,535.91,3.1572,0.0611,5.8785,10.0313,4.5903,0.0947,621.1827,5.019,86.6492,1.7616,0.0842,0.35
1,4.4282,0.0264,5.6021,-0.0066,0.0335,149.9487,0.0068,35.5718,10.2,2.5619,0.0055,0.8764,9.4832,45.5115,74.1021,6.9769,0.4717,0,12.5102,3.2621,0.0025,2.891,2.1285,0.0204,92.5861,3.5297,-6063,69.3222,15.77,93.2429,0.3498,0.042,0.1731,9.75,3.18,0.0095,0,530.9354,4.3672,0.1095,4.1404,6.7554,3.323,0.1539,605.9909,3.102,87.3382,2.9669,0.1209,0.6
0,0.5518,0.0225,4.885,-0.0123,0.0273,0,0.003,19.4482,8.84,2.3473,0.006,0.6423,8.287,22.9635,44.8065,6.0246,0.4615,264.272,12.5488,2.476,0.0014,3.991,0.9287,0.0091,0,4.8315,-5639.75,72.6778,15.75,0,0.4765,0.0264,0.2775,7.8,6.889,0.0056,0.0473,533.2873,2.7396,0.1373,6.4616,11.8225,3.5029,0.0523,609.4491,3.088,86.9546,1.6993,0.1073,0.21
0,0.2745,0.0185,4.0087,-0.0101,0.026,0,0.0019,19.7255,4.28,2.3473,0.0062,0.8391,8.6611,24.1109,52.3457,2.8753,0.4619,264.272,12.5504,1.1997,0.002,2.886,0.6707,0.0066,0,5.2769,-5834.75,70.9667,15.9,0,0.515,0.0126,0.2775,7.93,3.751,0.003,-1.135,533.2873,2.2718,0.1465,5.2063,11.8225,3.3899,0.0709,615.9991,4.329,87.0853,0.8871,0.0969,0.36
0,-5.9418,0,0,-0.0122,0.0228,204.1463,0.0029,25.9418,11.04,2.0104,0,0.8036,8.7779,31.1657,19.6118,7.3721,0,0,12.5412,3.4666,0.0012,2.758,0.9289,0.0091,0,5.1701,-5761.5,67.7222,15.68,0,0.4955,0.0252,1.1022,7.11,2.964,0.004,-2.458,524.2318,2.4302,0.1485,6.6571,54.8262,3.51,0.0731,623.2973,3.396,86.797,1.2098,0.0954,0.31
0,2.1145,0.0324,6.9299,-0.0111,0.0238,252.0636,0.0025,17.8855,12.11,2.0627,0.0082,0.8258,8.5788,26.4123,58.4927,8.6246,0.468,0,12.4871,4.4041,0.0014,2.726,0.7966,0.0077,0,13.7367,-5438.5,67.4778,16.02,0,1.226,0.012,0.3563,8.26,3.267,0.0034,0,534.1891,4.2939,0.3485,5.2222,17.2719,3.4024,0.0784,621.0364,3.483,86.6582,1.0667,0.0874,0.27
0,4.4409,0,0,-0.0136,0.0162,106.0594,0.0018,15.5591,7.3,2.2373,0,0.822,8.2832,19.5942,113.9706,4.7966,0,248.304,12.5376,2.4145,0.0014,2.822,0.5734,0.0056,3.8156,4.7268,-5477.5,75.7556,15.89,7.6577,0.4647,0.0437,0.1976,5.82,3.202,0.0022,-1.56,531.5127,2.7572,0.1401,5.9653,8.8308,3.4672,0.0581,621.2936,4.515,87.3204,0.7117,0.0662,0.22
0,-1.8509,0,0,-0.0124,0.0148,573.7721,0.0043,21.8509,8.62,2.0075,0,0.7069,8.4891,27.3317,28.3114,5.9273,0,271.608,12.5339,2.8033,0.0014,2.723,1.4497,0.0141,2.341,5.3333,-6349.25,73.8556,15.77,4.8663,0.5124,0.0116,0.3509,14.53,3.853,0.0055,-0.3311,529.4391,3.5024,0.1549,5.9522,17.4779,4.7572,0.1352,635.57,3.123,86.8889,1.7004,0.0616,0.6
1,28.5145,0.114,24.838,-0.0086,0.0457,15.1151,0.0053,11.4855,13.3,2.4656,0.0193,0.6755,9.3998,15.3918,51.1628,8.811,0.4591,265.536,12.4337,3.5467,0.0015,2.512,1.6318,0.0158,8.7948,8.9435,-6393.5,65.9111,15.85,6.553,1.0911,0.0227,0.3883,6.83,4.184,0.006,0.2365,532.2545,3.8543,0.322,5.3046,15.7488,4.5944,0.1571,607.0473,2.939,87.2029,1.8253,0.1774,0.49
1,-11.8245,0.0817,17.7449,-0.0083,0.0251,87.8681,0.0022,31.8245,6.8,2.1968,0.0108,0.758,9.2171,39.6487,49.1018,4.7533,0.4607,0,12.4527,2.2319,0.001,2.544,0.6629,0.0065,1.8758,8.7132,-5426.25,62.9889,15.82,4.9189,0.883,0.0271,0.2034,12.88,4.036,0.003,-0.2838,530.7709,3.7397,0.2661,4.1601,9.2608,3.5116,0.1009,627.4355,6.25,86.2908,0.8951,0.0904,0.35
0,0.3209,0,0,-0.0101,0.0271,0,0.0067,19.6791,5.72,1.9611,0,0.8336,8.2832,20.8865,58.2716,3.7579,0,272.62,12.4727,1.7095,0.001,2.926,2.0529,0.0198,2.0619,4.4473,-5501.25,75.6556,15.78,5.5018,0.4471,0.0289,0.211,6.67,2.948,0.0082,-2.789,531.7491,2.5912,0.1309,4.4444,10.7575,3.3214,0.1091,622.7273,4.515,87.3204,2.5603,0.0893,0.37
0,0.9573,0,0,-0.0093,0.0219,930.7692,0.0043,19.0427,8.32,2.113,0,0.6778,8.8356,28.1684,63.4409,5.5044,0,264.272,12.4018,2.4035,0.002,2.58,1.39,0.0135,3.0249,2.5422,-5663.5,68.5889,16.01,4.6773,0.2529,0.0114,0.3068,18.96,4.269,0.0058,0.5204,529.5182,3.8793,0.0843,5.2642,14.5194,3.5189,0.0797,606.72,5.46,86.3856,1.8251,0.0677,0.27
0,-1.03,0,0,-0.013,0.0146,821.3592,0.0038,21.03,14.62,1.866,0,0.7996,9.0402,29.0276,22.2863,9.7229,0,268.776,12.5243,4.5108,0.0019,2.908,1.2304,0.0119,1.8589,5.0659,-5349.25,69.0111,15.74,4.5212,0.49,0.0444,1.2571,12.52,3.267,0.0044,0.2365,514.4364,5.3306,0.1434,5.7366,67.3679,3.4321,0.1017,633.1882,4.31,85.9998,1.3035,0.0544,0.4
0,0.8873,0,0,-0.005,0.0521,494.7746,0.0021,19.1127,5.71,1.807,0,0.6518,8.4092,24.7257,60.3015,3.9097,0,0,12.4616,1.7009,0.0016,2.521,0.6011,0.0058,3.336,42.2047,-6280.75,70.0778,15.88,5.5091,3.7461,0.0212,0.3104,10.33,4.317,0.0075,0.8042,535.2782,2.6326,1.3003,6.5754,17.177,4.5194,0.1588,609.3745,3.434,86.7481,2.2843,0.2191,0.51
0,-1.7609,0.0151,3.2969,-0.0089,0.0191,462.8291,0.002,21.7609,16.1,2.0685,0.0051,0.7436,8.7283,31.1484,22.4404,11.0497,0.4592,250.544,12.4618,4.6373,0.002,2.471,0.6073,0.006,0,4.2781,-5962,69.0444,15.96,0,0.4541,0.0112,0.2932,10.76,4.92,0.0041,-0.0946,531.0854,3.4864,0.1289,4.459,14.1723,3.4756,0.106,632.3891,5.52,86.6108,1.2625,0.0615,0.66
0,-2.2364,0,0,-0.0132,0.0218,439.1057,0.0033,22.2364,6,2.3967,0,0.8036,8.9857,27.4813,34.0587,4.0483,0,262.6,12.4431,1.7871,0.0011,2.758,0.9833,0.0096,2.3514,7.888,-5060,75.0444,15.68,6.5941,0.719,0.0252,0.1933,6.62,2.964,0.0033,-2.458,532.3273,3.5659,0.2093,5.4038,8.0633,3.363,0.0632,617.98,3.282,86.7646,0.997,0.083,0.24
0,9.1882,0.0202,4.346,-0.0086,0.014,83.4768,0.0051,30.8118,9.02,1.7527,0.0042,0.7463,9.5642,37.258,45.152,5.9269,0.4653,0,12.6278,2.903,0.0012,2.618,1.5739,0.0153,2.1954,15.0022,-6363,63.0556,15.92,4.4635,1.5097,0.0265,0.169,13.31,4.281,0.0089,-0.3784,530.0118,5.1493,0.4532,5.9519,9.641,4.6573,0.1672,608.5264,2.888,86.4047,2.7521,0.0518,0.55
0,22.8809,0.0503,10.6428,-0.0037,0.0418,21.8086,0.0038,17.1191,7.69,2.0117,0.0097,0.7145,8.7599,23.0468,111.9454,5.2902,0.4726,264.042,12.5235,2.0947,0.0009,2.559,1.1893,0.0116,2.3236,3.447,-5460.5,70.0889,15.81,3.11,0.3681,0.0076,0.2912,6.51,3.584,0.0069,0.0473,536.4636,2.1971,0.1136,4.5452,14.4755,3.5004,0.096,613.17,1.886,86.838,2.1268,0.1543,0.34
0,0.2818,0.0215,4.7368,-0.01,0.0261,0,0.0036,19.7182,6.29,2.0671,0.0066,0.6556,9.0776,26.9505,49.2462,4.4168,0.4537,262.98,12.4673,1.995,0.0017,2.465,1.1351,0.011,0,7.9444,-6211.25,65.1333,15.77,0,0.7764,0.012,0.3351,11.01,4.264,0.0048,-0.1419,528.1664,3.3921,0.2093,5.109,16.2126,3.4252,0.0498,638.2909,3.758,86.8379,1.4825,0.0947,0.21
0,17.6373,0.1725,37.8594,-0.0063,0.0232,18.8238,0.0035,22.3627,7.48,2.0371,0.024,0.7509,8.7588,31.3539,65.3386,5.0493,0.4555,263.256,12.4743,2.0763,0.0012,2.914,1.1157,0.0109,2.6394,4.539,-5613.75,64.8111,15.83,4.32,0.4602,0.0131,0.2247,7.31,3.62,0.0067,0.0473,536.3945,4.2298,0.1349,4.1518,11.0317,3.2463,0.0555,619.2591,5.103,88.3548,2.1131,0.081,0.2
0,1.2836,0.0293,6.3419,-0.012,0.0319,426.1331,0.0033,18.7164,18.96,2.3725,0.0068,0.7232,9.7836,23.8157,28.3333,12.6757,0.4618,264.47,12.4998,5.4564,0.0016,2.875,1.0257,0.01,0,4.2737,-6279,70.6889,15.97,0,0.451,0.0135,0.2836,11.7,4.41,0.0065,-0.5204,533.9782,2.9429,0.1317,5.7604,11.9549,4.6438,0.0473,632.8255,3.242,87.2,1.9827,0.1331,0.17
0,26.6527,0.0255,5.4427,-0.0059,0.0272,21.0485,0.004,13.3473,13.09,2.5503,0.0065,0.7636,8.7947,20.6385,79.661,8.766,0.4681,262.826,12.5022,3.5631,0.0015,2.763,1.2541,0.0122,0,3.1751,-5538.5,68.4333,15.7,0,0.3355,0.0302,0.3008,11.2,3.653,0.0032,0.3311,532.3064,4.6395,0.1249,6.3787,11.7957,3.3691,0.1029,635.9182,2.859,87.1254,0.9902,0.1159,0.37
0,2.6718,0.0248,5.3937,-0.0107,0.0213,125.0085,0.0032,17.3282,4.09,2.1394,0.0064,0.5662,8.6772,23.9846,36.534,2.7091,0.4599,266.568,12.4692,1.2209,0.0018,2.413,0.9771,0.0095,0,6.1238,-5604.5,66.0111,15.8,0,0.5782,0.0255,0.3258,4.57,5.952,0.0055,-1.797,535.1345,4.8743,0.1662,5.2778,15.2286,3.4337,0.117,609.49,2.936,86.259,1.7514,0.0721,0.4
0,1.91,0,0,-0.0104,0.0217,371.7277,0.0034,18.09,13.76,1.6423,0,0.8692,8.5003,26.0981,59.9034,9.243,0,266.794,12.4308,3.7244,0.0023,2.992,1.0044,0.0098,10.2129,3.8282,-6468,72.9333,15.75,10.4447,0.3708,0.038,0.1579,6.78,4.024,0.0066,0.0473,532.8364,3.8274,0.1114,5.5038,9.617,4.6418,0.1112,621.6736,4.022,87.1866,2.0481,0.0897,0.36
0,15.0182,0.1931,41.8712,-0.0059,0.0147,29.7639,0.0049,24.9818,7.15,2.4764,0.0319,0.761,9.2658,33.8496,62.5793,4.8764,0.4611,265.404,12.4659,2.0432,0.001,2.726,1.5756,0.0152,3.272,14.7607,-5587.75,61.6778,15.74,2.9138,1.4245,0.0269,0.3005,6.44,3.628,0.0052,-0.0946,534.0064,3.6545,0.4261,4.1891,12.1324,3.2779,0.0675,614.45,2.051,88.2109,1.6386,0.0598,0.3
0,-0.9364,0,0,-0.0158,0.017,744.3689,0.0031,20.9364,4.38,2.1444,0,0.7822,8.5851,26.2691,25.3365,2.9235,0,277.55,12.4059,1.4554,0.0016,2.874,0.9269,0.009,2.7279,2.5717,-5977.25,71.8,15.73,5.8983,0.2558,0.0165,0.2056,6.41,3.03,0.0045,-2.222,531.4173,5.1,0.0877,6.6469,9.5881,3.4444,0.0497,620.7291,2.41,86.6018,1.4106,0.0703,0.18
1,8.5273,0.0302,6.3554,-0.0078,0.0263,75.4051,0.0059,31.4727,11.86,1.5093,0.0061,0.8187,8.8287,39.0387,37.299,8.1226,0.4748,262.466,12.6571,3.5348,0.0015,2.798,1.9104,0.0183,4.36,4.0488,-5230.25,69.4333,15.83,5.6406,0.4207,0.0295,0.1619,8.7,2.778,0.0079,0,532.2127,3.5371,0.1257,5.8461,10.7299,3.4202,0.1646,607.3436,3.708,87.0337,2.5486,0.0858,0.54
1,25.5282,0.0801,17.149,-0.0067,0.0232,24.6786,0.0057,14.4718,7.93,1.757,0.0126,0.8123,9.3998,18.5633,65.3061,5.6325,0.4673,261.892,12.6063,2.0851,0.0015,2.736,1.7835,0.0173,2.5555,14.4771,-6511.5,70.9778,15.91,6.5093,1.451,0.0347,0.2756,9.2,3.024,0.0087,0,531.9191,3.8427,0.4002,4.248,15.6838,4.626,0.1692,613.8309,2.939,87.2029,2.7607,0.0968,0.59
0,25.9591,0.0667,14.1537,-0.0093,0.0418,19.5693,0.0049,14.0409,12.6,2.438,0.0141,0.7636,8.6667,21.3459,64.1711,8.6352,0.4713,258.464,12.4371,3.3713,0.0017,2.763,1.5155,0.0147,0,5.8167,-6353.5,67.6556,15.7,0,0.6257,0.0302,0.3894,7.72,3.653,0.0071,0.3311,531.3545,4.0243,0.183,3.7003,15.9735,4.687,0.1392,612.8382,4.866,86.9255,2.2328,0.1596,0.5
0,-2.1155,0,0,-0.0118,0.024,221.7014,0.0033,22.1155,6.88,1.5887,0,0.4199,7.6032,25.8775,47.6089,4.6677,0,264.272,12.4267,1.9742,0.0009,2.832,1.0047,0.0098,0,1.6947,-5138.5,72.7889,15.75,0,0.1782,0.0368,0.2039,7.35,4.635,0.005,-1.088,534.3264,5.8358,0.0623,5.053,12.833,3.5174,0.0658,632.3645,4.155,87.2358,1.5606,0.0755,0.24
0,-5.0355,0.0126,2.7233,-0.0126,0.017,54.2156,0.0061,25.0355,5.81,2.1814,0.0039,0.6159,9.193,30.6968,36.5442,3.7746,0.4634,271.912,12.5169,1.9682,0.0019,2.467,1.8981,0.0183,0,5.7484,-5874.25,70.4333,15.57,0,0.5543,0.0351,0.3891,5.72,4.791,0.0076,0,537.9264,5.3505,0.1651,4.7888,17.8379,3.5193,0.0867,633.9655,2.067,86.313,2.3916,0.0669,0.29
0,15.8609,0.3004,63.8524,-0.0043,0.019,28.3086,0.005,24.1391,4.03,1.9665,0.0427,0.7453,8.7599,32.8478,86.8035,2.7354,0.4704,260.994,12.4827,1.4049,0.0017,2.65,1.5639,0.0152,2.4889,2.9927,-5098.25,67.9778,15.68,2.9408,0.2897,0.0335,0.1497,5.76,3.736,0.0075,0.0946,534.2527,2.7164,0.084,3.3584,7.6104,3.4414,0.127,606.58,1.886,86.838,2.3248,0.0748,0.42
0,1.14,0.0205,4.4458,-0.0131,0.0165,355.2632,0.0029,18.86,8.17,2.3705,0.0059,0.8117,8.6439,26.5409,58.891,5.524,0.461,265.268,12.6006,2.6348,0.0016,2.746,0.9138,0.0089,3.7819,2.8895,-5532.25,67.2778,15.85,3.8147,0.3034,0.0277,0.3475,11.48,3.165,0.0058,-0.2365,532.3982,5.1243,0.0947,5.1661,14.6612,3.3781,0.1013,616.78,3.521,86.7383,1.7577,0.0509,0.62
0,1.8318,0,0,-0.0117,0.026,567.7419,0.0049,18.1682,6.44,2.0075,0,0.8218,8.6024,22.0115,51.3919,4.2518,0,264.272,12.5339,2.2202,0.0013,2.99,1.5213,0.0148,0,3.3455,-5946.25,74.1667,15.66,0,0.3399,0.0421,0.3509,15.28,2.679,0.0064,0.5204,529.4391,3.5024,0.103,6.1468,17.4779,3.3258,0.1352,632.7845,2.243,86.8309,1.9453,0.0858,0.6
0,19.3136,0.0346,7.4722,-0.0088,0.0528,82.4805,0.0045,20.6864,10.13,2.1599,0.0096,0.8034,10.6376,29.3844,42.1053,7.128,0.4636,0,12.2939,3.2591,0.0011,2.734,1.3993,0.0136,3.0969,5.1562,-5415.75,69,16.1,2.7397,0.5256,0.0094,0.2601,10.97,3.861,0.0068,-1.204,527.8355,3.768,0.1824,3.7729,12.0422,3.4549,0.2109,634.2891,2.419,87.5105,2.0986,0.1738,1.38
0,12.0945,0.1467,31.7398,-0.0071,0.0165,56.3064,0.0045,27.9055,7.93,2.1756,0.0203,0.7484,8.7487,36.6103,41.0619,5.2191,0.462,0,12.4871,2.3972,0.0013,2.564,1.3234,0.0129,3.449,4.5631,-3281,63.1333,15.9,4.9113,0.4858,0.009,0.3127,10.8,3.628,0.009,0.0946,529.9682,2.7033,0.1418,4.9499,14.3755,3.4174,0.1452,607.94,5.143,88.2425,2.7487,0.0633,0.52
0,0.2055,0.0212,4.637,-0.0092,0.0213,0,0.0174,19.7945,5.72,2.6883,0.0063,0.6887,8.8043,24.8465,61.9565,4.049,0.457,0,12.5894,2.1921,0.0013,2.688,9.2069,0.0533,87.3532,8.3425,-6371,69.2222,15.75,83.2255,0.8672,0.0143,0.6676,10.75,3.494,0.0191,-0.0473,328.4664,4.0107,0.2531,5.459,24.8325,4.6758,0.0604,623.0245,5.044,86.7995,9.5805,0.073,0.33
0,-5.9236,0.1096,23.74,-0.01,0.044,186.5408,0.002,25.9236,11.63,2.5326,0.0149,0.6848,8.5952,33.1206,58.0726,8.208,0.4616,250.154,12.4496,3.1072,0.0014,2.49,0.5794,0.0057,2.5564,5.0454,-5319.25,67.3222,15.77,6.0383,0.4632,0.0229,0.2524,9.39,4.269,0.0028,0.7569,530.8909,3.8543,0.1424,4.2203,9.967,3.5068,0.0708,627.1736,5.211,86.7997,0.8273,0.1635,0.26
1,12.8982,0.0265,5.684,-0.0047,0.0341,46.3631,0.0028,27.1018,11.84,2.538,0.006,0.8374,9.2007,34.6022,74.6667,8.285,0.4663,243.178,12.548,3.0894,0.0015,2.797,0.8833,0.0086,5.0876,2.927,-1480.75,61.3333,15.79,4.4092,0.2726,0.04,0.4371,7.14,3.51,0.003,0.2365,532.0545,2.7832,0.0807,4.9009,17.2239,3.4941,0.0572,627.4173,1.946,88.3312,0.9323,0.1193,0.2
0,-2.8727,0,0,-0.0141,0.0188,144.8101,0.0049,22.8727,5.6,1.9809,0,0.8036,8.58,24.4002,44.0889,3.7156,0,264.272,12.4002,1.6704,0.0011,2.758,1.5328,0.0148,0,4.3007,-5685,67.3778,15.68,0,0.4116,0.0252,0.2234,7.42,2.964,0.0069,-2.458,528.7673,4.6164,0.1313,5.7116,11.28,3.3798,0.0558,618.2909,3.071,86.4157,2.1074,0.072,0.21
0,4.0991,0.0182,3.9631,-0.0132,0.0289,85.8727,0.0043,15.9009,5.71,2.1262,0.0054,0.6469,9.396,18.3248,27.9509,3.9273,0.4587,264.272,12.5894,1.9976,0.0014,2.507,1.3887,0.0135,3.4849,5.6968,-5415,66.0111,15.84,7.3776,0.5456,0.0217,0.2227,11.55,4.329,0.0073,-0.2838,536.8282,4.7174,0.1641,5.255,10.4728,3.4226,0.0604,620.8991,4.18,87.241,2.3478,0.1136,0.33
1,-5.7182,0,0,-0.0135,0.0144,107.9014,0.0048,25.7182,9.82,2.397,0,0.8117,9.1855,31.4501,49.0251,6.748,0,264.272,12.4616,2.6755,0.0013,2.746,1.5308,0.0148,3.3641,4.0274,-5282.75,71.2333,15.85,3.6792,0.4452,0.0277,0.2709,8.57,3.165,0.0064,-0.2365,530.6027,2.985,0.1301,5.0338,11.3021,3.3491,0.1588,599.6918,1.88,86.3482,1.9769,0.0566,0.51
0,2.2982,0,0,-0.0138,0.0171,326.7801,0.0028,17.7018,6.12,2.0433,0,0.8318,8.6799,22.9551,55.7971,4.252,0,266.644,12.4431,2.6086,0.0017,2.836,0.8812,0.0086,0,12.6791,-5402,67.2778,15.71,0,1.1117,0.022,0.3602,7.03,3.135,0.0033,-2.175,531.0418,1.6953,0.3226,5.4969,17.6298,3.4818,0.0632,616.91,4.938,86.3671,0.9955,0.0719,0.24
0,4.9118,0.0196,4.1715,-0.0114,0.0154,129.6872,0.0017,15.0882,7.04,2.2313,0.0052,0.8543,8.8624,19.2834,30.837,4.8707,0.4691,264.272,12.512,2.5103,0.0016,2.783,0.5418,0.0053,0,2.275,-5122.5,70.9889,15.73,0,0.2378,0.0131,0.2345,4.37,3.235,0.003,0.7096,529.7436,2.7308,0.0752,4.2066,10.5084,3.3848,0.0539,602.2764,2.673,86.3364,0.9131,0.0542,0.2
0,2.9545,0,0,-0.014,0,579.446,0.0045,17.0455,8.6,2.3099,0,0.5768,8.1728,23.5939,35.094,5.7415,0,264.272,12.6092,2.0442,0.002,2.454,1.3863,0.0134,0,5.7985,-6457.75,72.3444,15.67,0,0.5337,0.0323,0.3761,12.78,4.947,0.0065,0,527.8955,5.4282,0.1647,5.1527,16.2833,4.7876,0.0735,632.7573,2.863,86.3506,1.9269,0,0.25
0,-8.6082,0.049,10.422,-0.0104,0.0269,82.1312,0.0053,28.6082,7.4,2.2436,0.0098,0.6955,9.2171,38.5841,41.3959,5.2385,0.4698,0,12.4869,2.2001,0.0014,2.584,1.6454,0.0159,2.8576,3.6506,-6345,63.3444,15.85,4.4313,0.3863,0.0248,0.3092,9.66,4.21,0.0085,-0.0946,527.8727,2.7397,0.1135,4.3358,13.7811,4.6768,0.18,625.84,6.25,86.2908,2.678,0.0931,0.61
0,1.4791,0,0,-0.0113,0.0355,296.8039,0.0024,18.5209,5.72,0.9847,0,0.8522,9.1526,26.0917,23.8411,3.9117,0,248.184,12.6614,1.7237,0.0019,2.897,0.7553,0.0074,3.0348,5.4207,-5257,70.5,15.69,4.6651,0.5318,0.0254,0.1233,15.21,4.412,0.0031,-0.0473,530.2591,0,0.1618,5.5619,12.5176,3.4394,0.0632,622.44,2.114,86.1978,0.9467,0.1198,0.25
0,-1.93,0.0174,3.7799,-0.0142,0.0274,415.0252,0.0061,21.93,6.19,2.0007,0.006,0.8207,8.7418,29.6185,39.3327,4.5548,0.4614,0,12.4673,2.0296,0.002,2.737,1.8644,0.0179,3.0659,14.7249,-6529.75,70.4111,15.95,6.1738,1.2501,0.0106,0.3016,10.27,3.208,0.0068,0.2365,534.6764,3.928,0.3552,4.4387,15.0738,4.6692,0.0498,635.27,2.508,86.5759,2.0519,0.1136,0.21
0,16.2418,0.0429,9.2047,-0.0071,0.0293,56.3361,0.0054,23.7582,9.07,2.3061,0.0073,0.6909,8.5788,30.5545,43.739,6.1628,0.466,268.064,12.4469,2.9196,0.0016,2.647,1.687,0.0163,6.7652,13.0778,-6277.75,67.5222,15.85,7.6547,1.2909,0.0203,0.3486,13.4,4.631,0.0089,0.4258,532.01,2.6786,0.3858,4.0515,15.1177,4.6491,0.1635,628.2818,3.473,86.8039,2.7813,0.114,0.49
0,5.9945,0,0,-0.0002,0.02,156.3088,0.0014,14.0055,5.1,1.911,0,0.7987,8.8513,16.1776,0,3.4933,0,247.87,12.4527,1.5504,0.0013,2.803,0.4302,0.0042,2.9353,6.0917,-6403.75,68.1778,15.83,6.341,0.6301,0.0333,0.1435,13.98,2.942,0.0019,1.608,535.9227,4.2783,0.1863,5.6201,7.508,4.6163,0.1009,606.8491,3.417,87.0205,0.6053,0.0733,0.35
0,-0.9945,0.0097,2.0829,-0.0132,0.0284,875.7752,0.0036,20.9945,9.57,2.2421,0.0032,0.8349,8.287,27.0475,24.3115,6.5778,0.4651,272.668,12.5049,2.5697,0.0016,2.735,1.1538,0.0112,0,4.9246,-5477.5,71.5444,15.82,0,0.5016,0.035,0.3689,12.88,3.234,0.0068,-2.647,531.3346,2.9624,0.149,5.4773,16.4543,3.5198,0.1183,617.4627,3.088,86.9546,2.1512,0.0998,0.42
0,1.4036,0,0,-0.0058,0.0257,444.5596,0.0073,18.5964,4.05,1.911,0,0.6518,8.4092,19.3468,84.1202,2.7193,0,268.266,12.4616,1.3896,0.0013,2.521,2.2649,0.0217,2.7408,61.2451,-6224.75,68.8444,15.88,4.914,5.7154,0.0212,0.1435,11.67,4.317,0.0094,0.8042,535.9227,2.7142,1.7732,5.8696,7.508,4.636,0.1588,611.8491,3.434,86.7481,2.9543,0.0771,0.51
0,5.8045,0.0177,3.8586,-0.0114,0.0248,114.3931,0.0032,14.1955,11.8,2.3278,0.0052,0.7879,8.7932,20.2515,36.8825,8.0418,0.4587,260.13,12.3639,3.5343,0.0021,2.913,1.0177,0.0099,0,6.1812,-5452.75,66.8222,15.61,0,0.6502,0.034,0.5659,10.09,3.796,0.0039,0.2838,534.9691,3.6535,0.1827,5.367,24.3097,3.2796,0.0833,611.8291,0.5441,86.8489,1.2537,0.0991,0.27
0,5.3118,0,0,-0.0051,0.022,51.3948,0.0028,14.6882,5.34,2.3601,0,0.6492,9.2281,18.8275,68.6275,3.7268,0,251.342,12.4578,1.6628,0.002,2.48,0.8462,0.0082,2.6414,3.8402,-5619.5,67.4222,15.93,4.3696,0.3818,0.0263,0.1936,9.93,4.782,0.0037,-0.1892,532.7,2.5582,0.1371,4.773,8.2046,3.417,0.0755,608.6109,5.364,86.9417,1.1643,0.0675,0.3
